Date,Close,Volume,Open,High,Low,Foreign Buy,Foreign Sell,Foreign Value
21/03/2025,8.90,0,8.90,8.90,8.90,0,0,0
20/03/2025,8.90,0,8.90,8.90,8.90,0,0,0
19/03/2025,8.90,0,8.90,8.90,8.90,0,0,0
18/03/2025,8.90,0,8.90,8.90,8.90,0,0,0
17/03/2025,8.90,0,8.90,8.90,8.90,0,0,0
14/03/2025,8.90,200,8.80,8.90,8.80,0,0,0
13/03/2025,8.90,0,8.90,8.90,8.90,0,0,0
12/03/2025,8.90,100,8.90,8.90,8.90,0,0,0
11/03/2025,9,100,9,9,9,0,0,0
10/03/2025,8.70,600,6.50,8.70,6.50,0,0,0
07/03/2025,7.60,100,7.60,7.60,7.60,0,0,0
06/03/2025,7.60,100,7.60,7.60,7.60,0,0,0
05/03/2025,8.90,100,8.90,8.90,8.90,0,0,0
04/03/2025,8.90,0,8.90,8.90,8.90,0,0,0
03/03/2025,9.30,400,8.50,9.30,8.50,0,0,0
28/02/2025,9.80,100,9.80,9.80,9.80,0,0,0
27/02/2025,8.70,0,8.70,8.70,8.70,0,0,0
26/02/2025,9.30,"1,400",9.60,9.60,8.50,0,0,0
25/02/2025,8.50,0,8.50,8.50,8.50,0,0,0
24/02/2025,8.90,500,6.80,9,6.80,0,0,0
21/02/2025,7.90,100,7.90,7.90,7.90,0,0,0
20/02/2025,8,300,7.80,8,7.80,0,0,0
19/02/2025,7.50,700,6.60,7.50,6.60,400,0,0.0
18/02/2025,6.60,0,6.60,6.60,6.60,0,0,0
17/02/2025,6.60,300,6.60,6.60,6.60,0,0,0
14/02/2025,5.90,0,5.90,5.90,5.90,0,0,0
13/02/2025,6,200,5.70,6,5.70,100,0,0.0
12/02/2025,6.40,0,6.40,6.40,6.40,0,0,0
11/02/2025,6.40,101,6.40,6.40,6.40,0,0,0
10/02/2025,7.30,0,7.30,7.30,7.30,0,0,0
07/02/2025,7.30,0,7.30,7.30,7.30,0,0,0
06/02/2025,7.30,0,7.30,7.30,7.30,0,0,0
05/02/2025,7.30,0,7.30,7.30,7.30,0,0,0
04/02/2025,8,3,7.30,7.30,7.30,0,0,0
03/02/2025,7.30,0,7.30,7.30,7.30,0,0,0
24/01/2025,7.30,0,7.30,7.30,7.30,0,0,0
23/01/2025,7.30,0,7.30,7.30,7.30,0,0,0
22/01/2025,8,300,6.30,8,6.30,0,0,0
21/01/2025,7.20,100,7.20,7.20,7.20,0,0,0
20/01/2025,7.40,200,5.70,7.40,5.70,0,0,0
17/01/2025,6.50,257,6.50,6.50,6.50,0,0,0
16/01/2025,7.60,135,7.60,7.60,7.60,0,0,0
15/01/2025,6.70,100,6.70,6.70,6.70,0,0,0
14/01/2025,6.70,200,5.10,6.70,5.10,0,0,0
13/01/2025,5.90,7,5.90,5.90,5.90,0,0,0
10/01/2025,5.90,200,5.90,5.90,5.90,0,0,0
09/01/2025,5.90,5,5.90,5.90,5.90,0,0,0
08/01/2025,5.90,100,5.90,5.90,5.90,0,0,0
07/01/2025,6.50,0,6.50,6.50,6.50,0,0,0
06/01/2025,6.50,301,6.50,6.50,6.50,0,0,0
03/01/2025,6.50,100,6.50,6.50,6.50,0,0,0
02/01/2025,7.20,0,7.20,7.20,7.20,0,0,0
31/12/2024,7.20,0,7.20,7.20,7.20,0,0,0
30/12/2024,7.20,0,7.20,7.20,7.20,0,0,0
27/12/2024,7.20,0,7.20,7.20,7.20,0,0,0
26/12/2024,7.20,0,7.20,7.20,7.20,0,0,0
25/12/2024,7.20,0,7.20,7.20,7.20,0,0,0
24/12/2024,7.20,0,7.20,7.20,7.20,0,0,0
23/12/2024,7.40,"1,800",7.10,7.40,7.10,"1,800",0,0.0
20/12/2024,6.50,23,6.50,6.50,6.50,0,0,0
19/12/2024,6.50,100,6.50,6.50,6.50,0,0,0
18/12/2024,6.20,0,6.20,6.20,6.20,0,0,0
17/12/2024,6.20,0,6.20,6.20,6.20,0,0,0
16/12/2024,6,620,7.40,7.40,6,0,0,0
13/12/2024,6.50,0,6.50,6.50,6.50,0,0,0
12/12/2024,6.50,100,6.50,6.50,6.50,0,0,0
11/12/2024,7.40,3,7.40,7.40,7.40,0,0,0
10/12/2024,7.40,0,7.40,7.40,7.40,0,0,0
09/12/2024,7.40,0,7.40,7.40,7.40,0,0,0
06/12/2024,7.40,0,7.40,7.40,7.40,0,0,0
05/12/2024,7.40,0,7.40,7.40,7.40,0,0,0
04/12/2024,7.40,0,7.40,7.40,7.40,0,0,0
03/12/2024,7.40,34,7.40,7.40,7.40,0,0,0
02/12/2024,7.40,10,7.40,7.40,7.40,0,0,0
29/11/2024,7.40,30,7.40,7.40,7.40,0,0,0
28/11/2024,7.40,0,7.40,7.40,7.40,0,0,0
27/11/2024,7.40,0,7.40,7.40,7.40,0,0,0
26/11/2024,7.40,200,7.40,7.40,7.40,200,0,0.0
25/11/2024,7.10,100,7.10,7.10,7.10,0,0,0
22/11/2024,6.70,100,6.70,6.70,6.70,0,0,0
21/11/2024,6.50,0,6.50,6.50,6.50,0,0,0
20/11/2024,6.50,300,6.50,6.50,6.50,0,0,0
19/11/2024,7.60,0,7.60,7.60,7.60,0,0,0
18/11/2024,7.60,0,7.60,7.60,7.60,0,0,0
15/11/2024,8.50,"1,470",7.50,8.50,7.40,0,0,0
14/11/2024,7.50,510,7.40,7.50,7.40,400,0,0.0
13/11/2024,7.30,"4,751",9.70,9.70,7.30,0,0,0
12/11/2024,8.50,203,8.50,8.50,8.50,0,0,0
11/11/2024,9.60,"4,601",9.60,9.60,7.20,0,0,0
08/11/2024,8.60,320,7.90,8.60,7.90,0,0,0
07/11/2024,7.50,1,7.50,7.50,7.50,0,0,0
06/11/2024,7.50,0,7.50,7.50,7.50,0,0,0
05/11/2024,7.50,500,7.50,7.50,7.50,0,0,0
04/11/2024,7.50,905,7.50,7.50,7.50,0,0,0
01/11/2024,7.30,31,7.30,7.30,7.30,0,0,0
31/10/2024,7.30,100,7.30,7.30,7.30,0,0,0
30/10/2024,6.90,3,6.90,6.90,6.90,0,0,0
29/10/2024,6.90,101,6.90,6.90,6.90,0,0,0
28/10/2024,6.90,0,6.90,6.90,6.90,0,0,0
25/10/2024,6.40,300,6.30,7.90,6.30,0,0,0
24/10/2024,7.40,"1,030",7.40,7.40,7.40,0,0,0
23/10/2024,7.40,"5,840",7.40,7.40,7.40,0,0,0
22/10/2024,8.70,"1,302",8.70,8.70,8.70,0,0,0
21/10/2024,10.20,"1,001",10.20,10.20,10.20,0,0,0
18/10/2024,12,0,12,12,12,0,0,0
17/10/2024,12,0,12,12,12,0,0,0
16/10/2024,12,102,12,12,12,0,0,0
15/10/2024,10.50,500,10.50,10.50,10.50,0,0,0
14/10/2024,11.50,0,11.50,11.50,11.50,0,0,0
11/10/2024,11.50,110,11.50,11.50,11.50,0,0,0
10/10/2024,11,403,10.10,11,10.10,0,0,0
09/10/2024,11,5,10.10,10.10,10.10,0,0,0
08/10/2024,11,500,9.80,11,9.80,0,100,-0.0
07/10/2024,9.80,0,9.80,9.80,9.80,0,0,0
04/10/2024,9.80,100,9.80,9.80,9.80,0,0,0
03/10/2024,8.60,500,8.60,8.60,8.60,0,0,0
02/10/2024,8.60,101,8.60,8.60,8.60,0,0,0
01/10/2024,8.80,900,8.40,8.80,8.40,0,0,0
30/09/2024,7.70,200,7.70,7.70,7.70,0,0,0
27/09/2024,7.80,200,7.80,7.80,7.80,0,0,0
26/09/2024,7.80,"1,302",7.80,9,7.80,"1,100",0,0.0
25/09/2024,9,2,9,9,9,0,0,0
24/09/2024,9,201,9,9,9,0,0,0
23/09/2024,10.50,502,10,11,10,0,0,0
20/09/2024,10,313,10,10,10,200,0,0.0
19/09/2024,11.70,0,11.70,11.70,11.70,0,0,0
18/09/2024,11.70,0,11.70,11.70,11.70,0,0,0
17/09/2024,11.70,0,11.70,11.70,11.70,0,0,0
16/09/2024,11.70,0,11.70,11.70,11.70,0,0,0
13/09/2024,11.70,0,11.70,11.70,11.70,0,0,0
12/09/2024,11.70,12,11.70,11.70,11.70,0,0,0
11/09/2024,11.70,0,11.70,11.70,11.70,0,0,0
10/09/2024,11.70,1,11.70,11.70,11.70,0,0,0
09/09/2024,11.70,1,11.70,11.70,11.70,0,0,0
06/09/2024,11.70,0,11.70,11.70,11.70,0,0,0
05/09/2024,11.70,5,11.70,11.70,11.70,0,0,0
04/09/2024,11.70,0,11.70,11.70,11.70,0,0,0
30/08/2024,11.70,200,11.70,11.70,11.70,0,0,0
29/08/2024,10.30,"5,909",10.30,10.30,10.10,0,"3,300",-0.0
28/08/2024,9,900,9,9,9,0,0,0
27/08/2024,8.40,"1,000",8.50,8.50,6.30,0,0,0
26/08/2024,7.70,900,5.70,7.70,5.70,0,0,0
23/08/2024,6.70,100,6.70,6.70,6.70,0,0,0
22/08/2024,6.70,100,6.70,6.70,6.70,0,0,0
21/08/2024,5.90,0,5.90,5.90,5.90,0,0,0
20/08/2024,5.90,0,5.90,5.90,5.90,0,0,0
19/08/2024,4.90,"1,600",6,6,4.90,0,0,0
16/08/2024,5.30,0,5.30,5.30,5.30,0,0,0
15/08/2024,5.30,0,5.30,5.30,5.30,0,0,0
14/08/2024,5.40,"1,000",4.80,5.40,4.80,0,0,0
13/08/2024,5.40,100,5.40,5.40,5.40,0,0,0
12/08/2024,5.90,0,5.90,5.90,5.90,0,0,0
09/08/2024,5.90,0,5.90,5.90,5.90,0,0,0
08/08/2024,5.90,100,5.90,5.90,5.90,0,0,0
07/08/2024,6,0,6,6,6,0,0,0
06/08/2024,6,0,6,6,6,0,0,0
05/08/2024,6,0,6,6,6,0,0,0
02/08/2024,6,100,6,6,6,0,0,0
01/08/2024,5.70,0,5.70,5.70,5.70,0,0,0
31/07/2024,5.70,0,5.70,5.70,5.70,0,0,0
30/07/2024,5.70,100,5.70,5.70,5.70,0,0,0
29/07/2024,6.60,0,6.60,6.60,6.60,0,0,0
26/07/2024,7.30,700,7,7.30,6.30,0,0,0
25/07/2024,7,400,7,7,7,0,0,0
24/07/2024,7,100,7,7,7,0,0,0
23/07/2024,6.70,100,6.70,6.70,6.70,0,0,0
22/07/2024,7.80,0,7.80,7.80,7.80,0,0,0
19/07/2024,6.70,500,8.30,8.30,6.70,0,0,0
18/07/2024,6.90,500,7.40,7.40,6.90,0,0,0
17/07/2024,7.40,100,7.40,7.40,7.40,0,0,0
16/07/2024,6.60,700,8.70,8.70,6.60,0,0,0
15/07/2024,7.60,100,7.60,7.60,7.60,0,0,0
12/07/2024,9.20,300,9.20,9.20,7.60,0,0,0
11/07/2024,8.50,0,8.50,8.50,8.50,0,0,0
10/07/2024,8.50,100,8.50,8.50,8.50,0,0,0
09/07/2024,10.20,401,7.80,10.20,7.80,0,0,0
08/07/2024,9.10,0,9.10,9.10,9.10,0,0,0
05/07/2024,9.10,0,9.10,9.10,9.10,0,0,0
04/07/2024,9.10,0,9.10,9.10,9.10,0,0,0
03/07/2024,9.10,0,9.10,9.10,9.10,0,0,0
02/07/2024,10.10,200,8.10,10.10,8.10,0,0,0
01/07/2024,8.90,0,8.90,8.90,8.90,0,0,0
28/06/2024,8.90,0,8.90,8.90,8.90,0,0,0
27/06/2024,8.90,0,8.90,8.90,8.90,0,0,0
26/06/2024,8.90,0,8.90,8.90,8.90,0,0,0
25/06/2024,8.90,0,8.90,8.90,8.90,0,0,0
24/06/2024,8.90,0,8.90,8.90,8.90,0,0,0
21/06/2024,8.90,100,8.90,8.90,8.90,0,0,0
20/06/2024,7.80,0,7.80,7.80,7.80,0,0,0
19/06/2024,7.80,100,7.80,7.80,7.80,0,0,0
18/06/2024,9,0,9,9,9,0,0,0
17/06/2024,9,0,9,9,9,0,0,0
14/06/2024,9,0,9,9,9,0,0,0
13/06/2024,9,0,9,9,9,0,0,0
12/06/2024,9,0,9,9,9,0,0,0
11/06/2024,9,0,9,9,9,0,0,0
10/06/2024,9,0,9,9,9,0,0,0
07/06/2024,9,100,9,9,9,0,0,0
06/06/2024,10.50,0,10.50,10.50,10.50,0,0,0
05/06/2024,10.50,0,10.50,10.50,10.50,0,0,0
04/06/2024,10.50,0,10.50,10.50,10.50,0,0,0
03/06/2024,10.50,0,10.50,10.50,10.50,0,0,0
31/05/2024,10.50,0,10.50,10.50,10.50,0,0,0
30/05/2024,10.50,0,10.50,10.50,10.50,0,0,0
29/05/2024,10.50,0,10.50,10.50,10.50,0,0,0
28/05/2024,10.50,0,10.50,10.50,10.50,0,0,0
27/05/2024,10.50,0,10.50,10.50,10.50,0,0,0
24/05/2024,10.50,0,10.50,10.50,10.50,0,0,0
23/05/2024: Cá» tá»©c tiá»n máº·t tá» lá»:  2%,,,,,,,,
23/05/2024,10.50,0,10.50,10.50,10.50,0,0,0
22/05/2024,10.50,1,10.50,10.50,10.50,0,0,0
21/05/2024,10.50,1,10.50,10.50,10.50,0,0,0
20/05/2024,10.50,0,10.50,10.50,10.50,0,0,0
