Date,Close,Volume,Open,High,Low,Foreign Buy,Foreign Sell,Foreign Value
21/03/2025,2.40,400,2.40,2.50,2.40,0,0,0
20/03/2025,2.40,0,2.40,2.40,2.40,0,0,0
19/03/2025,2.40,0,2.40,2.40,2.40,0,0,0
18/03/2025,2.40,0,2.40,2.40,2.40,0,0,0
17/03/2025,2.40,0,2.40,2.40,2.40,0,0,0
14/03/2025,2.50,"5,300",2.10,2.50,2.10,0,0,0
13/03/2025,2.30,0,2.30,2.30,2.30,0,0,0
12/03/2025,2.30,0,2.30,2.30,2.30,0,0,0
11/03/2025,2.30,0,2.30,2.30,2.30,0,0,0
10/03/2025,2.30,0,2.30,2.30,2.30,0,0,0
07/03/2025,2.50,"17,200",2.40,2.50,2.10,0,0,0
06/03/2025,2.30,0,2.30,2.30,2.30,0,0,0
05/03/2025,2.30,0,2.30,2.30,2.30,0,0,0
04/03/2025,2.30,0,2.30,2.30,2.30,0,0,0
03/03/2025,2.30,0,2.30,2.30,2.30,0,0,0
28/02/2025,2.60,"69,400",2.40,2.60,2.20,0,0,0
27/02/2025,2.50,0,2.50,2.50,2.50,0,0,0
26/02/2025,2.50,0,2.50,2.50,2.50,0,0,0
25/02/2025,2.50,0,2.50,2.50,2.50,0,0,0
24/02/2025,2.50,0,2.50,2.50,2.50,0,0,0
21/02/2025,2.50,"5,800",2.40,2.50,2.40,0,0,0
20/02/2025,2.40,0,2.40,2.40,2.40,0,0,0
19/02/2025,2.40,0,2.40,2.40,2.40,0,0,0
18/02/2025,2.40,0,2.40,2.40,2.40,0,0,0
17/02/2025,2.40,0,2.40,2.40,2.40,0,0,0
14/02/2025,2.60,"4,400",2.50,2.60,2.20,0,0,0
13/02/2025,2.50,0,2.50,2.50,2.50,0,0,0
12/02/2025,2.50,0,2.50,2.50,2.50,0,0,0
11/02/2025,2.50,0,2.50,2.50,2.50,0,0,0
10/02/2025,2.50,0,2.50,2.50,2.50,0,0,0
07/02/2025,2.60,"10,669",2.60,2.60,2.50,0,0,0
06/02/2025,2.40,0,2.40,2.40,2.40,0,0,0
05/02/2025,2.40,0,2.40,2.40,2.40,0,0,0
04/02/2025,2.40,0,2.40,2.40,2.40,0,0,0
03/02/2025,2.40,0,2.40,2.40,2.40,0,0,0
24/01/2025,2.60,"2,380",2.30,2.60,2.30,0,0,0
23/01/2025,2.50,0,2.50,2.50,2.50,0,0,0
22/01/2025,2.50,0,2.50,2.50,2.50,0,0,0
21/01/2025,2.50,0,2.50,2.50,2.50,0,0,0
20/01/2025,2.50,0,2.50,2.50,2.50,0,0,0
17/01/2025,2.50,0,2.50,2.50,2.50,0,0,0
16/01/2025,2.50,0,2.50,2.50,2.50,0,0,0
15/01/2025,2.50,0,2.50,2.50,2.50,0,0,0
14/01/2025,2.50,0,2.50,2.50,2.50,0,0,0
13/01/2025,2.50,0,2.50,2.50,2.50,0,0,0
10/01/2025,2.50,251,2.40,2.50,2.40,0,0,0
09/01/2025,2.30,0,2.30,2.30,2.30,0,0,0
08/01/2025,2.30,0,2.30,2.30,2.30,0,0,0
07/01/2025,2.30,0,2.30,2.30,2.30,0,0,0
06/01/2025,2.30,0,2.30,2.30,2.30,0,0,0
03/01/2025,2.50,"6,900",2.30,2.50,2.10,0,0,0
02/01/2025,2.40,0,2.40,2.40,2.40,0,0,0
31/12/2024,2.40,0,2.40,2.40,2.40,0,0,0
30/12/2024,2.40,0,2.40,2.40,2.40,0,0,0
27/12/2024,2.50,"28,530",2.40,2.60,2.10,0,0,0
26/12/2024,2.40,0,2.40,2.40,2.40,0,0,0
25/12/2024,2.40,0,2.40,2.40,2.40,0,0,0
24/12/2024,2.40,0,2.40,2.40,2.40,0,0,0
23/12/2024,2.40,0,2.40,2.40,2.40,0,0,0
20/12/2024,2.50,"4,750",2.60,2.60,2.40,0,0,0
19/12/2024,2.50,0,2.50,2.50,2.50,0,0,0
18/12/2024,2.50,0,2.50,2.50,2.50,0,0,0
17/12/2024,2.50,0,2.50,2.50,2.50,0,0,0
16/12/2024,2.50,0,2.50,2.50,2.50,0,0,0
13/12/2024,2.60,"5,216",2.40,2.60,2.40,0,0,0
12/12/2024,2.40,0,2.40,2.40,2.40,0,0,0
11/12/2024,2.40,0,2.40,2.40,2.40,0,0,0
10/12/2024,2.40,0,2.40,2.40,2.40,0,0,0
09/12/2024,2.40,0,2.40,2.40,2.40,0,0,0
06/12/2024,2.60,"3,667",2.60,2.60,2.40,0,0,0
05/12/2024,2.50,0,2.50,2.50,2.50,0,0,0
04/12/2024,2.50,0,2.50,2.50,2.50,0,0,0
03/12/2024,2.50,0,2.50,2.50,2.50,0,0,0
02/12/2024,2.50,0,2.50,2.50,2.50,0,0,0
29/11/2024,2.50,"4,830",2.50,2.60,2.50,0,0,0
28/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
27/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
26/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
25/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
22/11/2024,2.60,"2,000",2.40,2.60,2.40,0,0,0
21/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
20/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
19/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
18/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
15/11/2024,2.60,"5,270",2.60,2.60,2.50,0,0,0
14/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
13/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
12/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
11/11/2024,2.50,0,2.50,2.50,2.50,0,0,0
08/11/2024,2.50,"5,782",2.50,2.50,2.40,0,0,0
07/11/2024,2.60,0,2.60,2.60,2.60,0,0,0
06/11/2024,2.60,0,2.60,2.60,2.60,0,0,0
05/11/2024,2.60,0,2.60,2.60,2.60,0,0,0
04/11/2024,2.60,0,2.60,2.60,2.60,0,0,0
01/11/2024,2.60,"1,405",2.50,2.70,2.50,0,0,0
31/10/2024,2.60,0,2.60,2.60,2.60,0,0,0
30/10/2024,2.60,0,2.60,2.60,2.60,0,0,0
29/10/2024,2.60,0,2.60,2.60,2.60,0,0,0
28/10/2024,2.60,0,2.60,2.60,2.60,0,0,0
25/10/2024,2.60,"2,901",2.50,2.60,2.50,0,0,0
24/10/2024,2.50,0,2.50,2.50,2.50,0,0,0
23/10/2024,2.50,0,2.50,2.50,2.50,0,0,0
22/10/2024,2.50,0,2.50,2.50,2.50,0,0,0
21/10/2024,2.50,0,2.50,2.50,2.50,0,0,0
18/10/2024,2.50,"9,210",2.50,2.60,2.40,0,0,0
17/10/2024,2.60,0,2.60,2.60,2.60,0,0,0
16/10/2024,2.60,0,2.60,2.60,2.60,0,0,0
15/10/2024,2.60,0,2.60,2.60,2.60,0,0,0
14/10/2024,2.60,0,2.60,2.60,2.60,0,0,0
11/10/2024,2.70,"10,812",2.70,2.70,2.60,0,0,0
10/10/2024,2.70,0,2.70,2.70,2.70,0,0,0
09/10/2024,2.70,0,2.70,2.70,2.70,0,0,0
08/10/2024,2.70,0,2.70,2.70,2.70,0,0,0
07/10/2024,2.70,0,2.70,2.70,2.70,0,0,0
04/10/2024,2.80,"20,998",2.40,2.90,2.40,0,0,0
03/10/2024,2.60,0,2.60,2.60,2.60,0,0,0
02/10/2024,2.60,0,2.60,2.60,2.60,0,0,0
01/10/2024,2.60,0,2.60,2.60,2.60,0,0,0
