Date,Close,Volume,Open,High,Low,Foreign Buy,Foreign Sell,Foreign Value
12/02/2025,18,100,18,18,18,0,0,0
11/02/2025,18,300,18,18,18,0,0,0
10/02/2025,18.60,"4,200",18.20,18.60,18.20,0,0,0
07/02/2025,18.20,0,18.20,18.20,18.20,0,0,0
06/02/2025,18.20,900,17.80,18.20,17.80,0,0,0
05/02/2025,17.80,0,17.80,17.80,17.80,0,0,0
04/02/2025,17.80,0,17.80,17.80,17.80,0,0,0
03/02/2025,17.80,0,17.80,17.80,17.80,0,0,0
24/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
23/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
22/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
21/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
20/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
17/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
16/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
15/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
14/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
13/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
10/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
09/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
08/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
07/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
06/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
03/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
02/01/2025,17.80,0,17.80,17.80,17.80,0,0,0
31/12/2024,17.80,0,17.80,17.80,17.80,0,0,0
30/12/2024,17.80,0,17.80,17.80,17.80,0,0,0
27/12/2024,17.80,0,17.80,17.80,17.80,0,0,0
26/12/2024,17.80,0,17.80,17.80,17.80,0,0,0
25/12/2024,17.80,0,17.80,17.80,17.80,0,0,0
24/12/2024,17.80,0,17.80,17.80,17.80,0,0,0
23/12/2024,17.80,0,17.80,17.80,17.80,0,0,0
20/12/2024,17.80,"11,500",17.80,17.80,17.80,0,0,0
19/12/2024,17.80,"20,100",17.70,17.80,17.70,0,0,0
18/12/2024,17.80,"4,000",17.60,17.80,17.60,0,0,0
17/12/2024,16.50,0,16.50,16.50,16.50,0,0,0
16/12/2024,16.50,700,16.50,16.50,16.50,0,0,0
13/12/2024,16.50,0,16.50,16.50,16.50,0,0,0
12/12/2024,16.50,0,16.50,16.50,16.50,0,0,0
11/12/2024,16.50,800,16.50,16.50,16.50,0,0,0
10/12/2024,17.30,0,17.30,17.30,17.30,0,0,0
09/12/2024,17.30,100,17.30,17.30,17.30,0,0,0
06/12/2024,16.50,800,16.50,16.50,16.50,0,0,0
05/12/2024,16.50,"3,500",16,16.50,15.60,0,0,0
04/12/2024,16.50,0,16.50,16.50,16.50,0,0,0
03/12/2024,16.50,"5,300",16.50,16.50,16.50,0,0,0
02/12/2024,16.50,"1,900",16.50,16.50,16.50,0,0,0
29/11/2024,17.10,0,17.10,17.10,17.10,0,0,0
28/11/2024,17.10,0,17.10,17.10,17.10,0,0,0
27/11/2024,17.10,"2,000",16,17.10,16,0,0,0
26/11/2024,16,700,17.60,17.60,16,0,0,0
25/11/2024,16.70,"5,100",16,16.70,14.40,0,0,0
22/11/2024,16,"1,800",16,16,16,0,0,0
21/11/2024,16.70,0,16.70,16.70,16.70,0,0,0
20/11/2024,16.70,"1,100",16.70,16.70,16.70,0,0,0
19/11/2024,16,"1,400",15.60,16,15.60,0,0,0
18/11/2024,17.20,100,17.20,17.20,17.20,0,0,0
15/11/2024,16,500,16,16,16,0,0,0
